,사업장,연도,광역지역,종사자규모,에너지원,에너지구분,표준산업코드,표준산업코드명,소비(배출)량
0,8D7FF051CC317B615EC4A4B74F2A8DBB88FA9E18,2015,제주,20인 ~ 49인,전력,전력,10129,기타 육류 가공 및 저장처리업,-
1,364410247958C54625DCA6A8C5E5E5A694129132,2015,제주,5인 미만,프로판,프로판,13403,날염 가공업,-
2,D57ED905ED7492C595E9ADF3B8870B08A4F0704D,2015,제주,5인 미만,전력,전력,29120,유압기기 제조업,-
3,94893D174D5EF8A26F4DEAC6F3ED9FA4C17C557E,2015,제주,5인 ~ 9인,경유,경유,10800,동물용 사료 및 조제식품 제조업,-
4,EA3B7DD642A1AED9885811C776A3D6B67946E619,2015,제주,5인 미만,전력,전력,10129,기타 육류 가공 및 저장처리업,-
5,8BD3992CF8CF5405BC9382A0335500D18B47C4CA,2015,제주,10인 ~ 19인,전력,전력,23911,건설용 석제품 제조업,-
6,23AD164A7989CFAA288FFF5CA4761A4B5C40C5EE,2015,제주,10인 ~ 19인,전력,전력,23911,건설용 석제품 제조업,-
7,8C1BF7235948808478BDFFDF065DC693F58E67F7,2015,제주,10인 ~ 19인,전력,전력,10212,수산동물 건조 및 염장품 제조업,-
8,7875886AB61D398DD52297235EFE4CA5AACC336A,2015,제주,5인 미만,전력,전력,13922,어망 및 기타 끈가공품 제조업,-
9,13DF909F5719E251325E2DC14663C714E47917AA,2015,제주,5인 미만,전력,전력,22223,플라스틱 창호 제조업,-
10,94893D174D5EF8A26F4DEAC6F3ED9FA4C17C557E,2015,제주,5인 미만,전력,전력,10800,동물용 사료 및 조제식품 제조업,-
11,753CFEE103E99E94EB6A57C2C6B8B79762B16F1B,2015,제주,5인 ~ 9인,전력,전력,10309,기타 과실·채소 가공 및 저장처리업,-
12,BCE7129D173057B5E17CEFC37D824CC4AE727C4A,2015,제주,10인 ~ 19인,전력,전력,25112,구조용 금속판제품 및 금속공작물 제조업,-
13,510A13741EBE8771ACC4553BEFDAFD4F90FF5F91,2015,제주,10인 ~ 19인,전력,전력,28122,배전반 및 전기자동제어반 제조업,-
14,27DA2085F532F53B18BB3E9902A6F4BEB24E1F27,2015,제주,5인 미만,경유,경유,32029,기타 목재가구 제조업,-
15,85301E6E423CF70708B660829E323D1728E483C3,2015,제주,5인 미만,경유,경유,16101,일반 제재업,-
16,7C1628C54664819F3112A0FAC158CA32071EA327,2015,제주,5인 미만,휘발유,휘발유,18111,경 인쇄업,-
17,3AA3EF18C39E8A10BC00C9126783661E1B816145,2015,제주,5인 ~ 9인,전력,전력,10711,떡류 제조업,-
18,4839198ED7935754D130801013E719DD6E8D8902,2015,제주,10인 ~ 19인,전력,전력,18119,기타 인쇄업,-
19,364410247958C54625DCA6A8C5E5E5A694129132,2015,제주,5인 미만,전력,전력,13403,날염 가공업,-
20,1FC5E8A7F04CD16DE354F9FAB09E7A611139FA3D,2015,제주,5인 미만,전력,전력,10796,건강보조용 액화식품 제조업,-
21,ADBB32DC7B1A74118C86C9E644C8E374ED22DDEC,2015,제주,5인 미만,등유(구:실내등유),등유(구:실내등유),16221,목재문 및 관련제품 제조업,-
22,FC411C9F276FF235B72DD94446C3DA1A4CA7F6BB,2015,제주,10인 ~ 19인,전력,전력,10129,기타 육류 가공 및 저장처리업,-
23,0EE9F56C0CE756F41953215C7314FB3C5507CBBE,2015,제주,5인 ~ 9인,등유(구:실내등유),등유(구:실내등유),10792,차류 가공업,-
24,4050BB3B677DBA777A0F42BEA07FE2F83FE04548,2015,제주,5인 ~ 9인,경유,경유,33910,간판 및 광고물 제조업,-
25,D306F9FB9955CF97F303072D8ED6880AF19ECD01,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
26,76C14ACDB078E49B368A77917BBB5E3D6C8E8D3B,2015,제주,50인 ~ 99인,전력,전력,17902,위생용 종이제품 제조업,-
27,E6F0F90929BC7DF8D6886775371E3083A06F45DB,2015,제주,5인 미만,도시가스(LNG),도시가스(LNG),29210,농업 및 임업용 기계 제조업,-
28,17198AF2C3BA88952865E7543E16EC4158B83575,2015,제주,10인 ~ 19인,경유,경유,10212,수산동물 건조 및 염장품 제조업,-
29,6F4BD5FB8E9E82C32ED5E39098B03D52D0DEA540,2015,제주,5인 미만,전력,전력,13999,그외 기타 분류안된 섬유제품 제조업,-
30,A70D9013403F1CA67479F162E76F0AB677331CCE,2015,제주,5인 미만,전력,전력,31999,그외 기타 달리 분류되지 않은 운송장비 제조업,-
31,BF372EC5350BB3B63EC780F966189D40646A85E7,2015,제주,5인 ~ 9인,전력,전력,10212,수산동물 건조 및 염장품 제조업,-
32,F5AFC794F30A3636BC1E9BA507BBDDE38714B811,2015,제주,5인 ~ 9인,전력,전력,29111,내연기관 제조업,-
33,6007A09A55093D330FBE825A695866EB2B04338D,2015,제주,5인 ~ 9인,전력,전력,20433,화장품 제조업,-
34,AD392B8DF8F8CDFB199611DC69DC3EED645D2571,2015,제주,20인 ~ 49인,전력,전력,10309,기타 과실·채소 가공 및 저장처리업,-
35,FCF6018B5BD9B7F2F066EBC4584A28BB9D14F171,2015,제주,10인 ~ 19인,전력,전력,23911,건설용 석제품 제조업,-
36,5CEE4AFCFF6CC3AA7B89C67A7869AC17AF3DB7F0,2015,제주,5인 ~ 9인,전력,전력,28122,배전반 및 전기자동제어반 제조업,-
37,40D6369501C1125BD9CFE4526C0C280D190F9D14,2015,제주,20인 ~ 49인,경유,경유,17210,골판지 및 골판지상자 제조업,-
38,1FC5E8A7F04CD16DE354F9FAB09E7A611139FA3D,2015,제주,5인 미만,도시가스(LPG),도시가스(LPG),10796,건강보조용 액화식품 제조업,-
39,1F3FBBE66F2D693FD13BD6BC229AADDE7BE588D1,2015,제주,20인 ~ 49인,경유,경유,22250,플라스틱 발포 성형제품 제조업,-
40,75C8DB7593C4C196D8FA63B26F47BEDF065C0EA7,2015,제주,10인 ~ 19인,경유,경유,23322,레미콘 제조업,-
41,6EC69E42D21AC7A332173C1539AAD82CFF6AB9DF,2015,제주,10인 ~ 19인,전력,전력,23911,건설용 석제품 제조업,-
42,399F9111672F1431EA6EE60A934B7290A5699602,2015,제주,5인 ~ 9인,전력,전력,10110,도축업,-
43,0AE1B3F9E8FAEFB29E0B72D5C86E901038706FE3,2015,제주,10인 ~ 19인,프로판,프로판,10800,동물용 사료 및 조제식품 제조업,-
44,9BE470BBE6D9AC5E9461C5FCFC9974CC9CDE59D0,2015,제주,10인 ~ 19인,전력,전력,23325,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",-
45,A70D9013403F1CA67479F162E76F0AB677331CCE,2015,제주,5인 미만,경유,경유,31999,그외 기타 달리 분류되지 않은 운송장비 제조업,-
46,C2AC9AF082B77B087787D8584D4A2B574E7DDEF1,2015,제주,10인 ~ 19인,전력,전력,10794,두부 및 유사식품 제조업,-
47,11BB90E4C7611F1A4A8AEFAF99777702810EA2B4,2015,제주,10인 ~ 19인,전력,전력,17210,골판지 및 골판지상자 제조업,-
48,753D9A3AFEBFC32C59CCF036EC58C96700E5EA66,2015,제주,10인 ~ 19인,경유,경유,22223,플라스틱 창호 제조업,-
49,D807A0FF495E22A28BE72C5404B98903BD04F854,2015,제주,10인 ~ 19인,등유(구:실내등유),등유(구:실내등유),23326,콘크리트관 및 기타 구조용 콘크리트제품 제조업,-
50,A6C4FFE041B396573954ECAA17F6452D616B2F13,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
51,8BD3992CF8CF5405BC9382A0335500D18B47C4CA,2015,제주,10인 ~ 19인,경유,경유,23911,건설용 석제품 제조업,-
52,85416422B801AE62A0BEE11F73E954708D77D031,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
53,23643EA64F38522FE1A99985BDCB3D6AFC3B0929,2015,제주,5인 미만,경유,경유,28423,전시 및 광고용 조명장치 제조업,-
54,CE7E4B59AD03210266995D95F37C638DCEB65C15,2015,제주,5인 미만,전력,전력,33209,기타 악기 제조업,-
55,E87FFCB124903FF4716BE39B683414452513FFD8,2015,제주,10인 ~ 19인,전력,전력,10712,빵류 제조업,-
56,33B8D1C22695B315C229B97C59B224B1142187F0,2015,제주,10인 ~ 19인,전력,전력,10301,과실 및 채소 절임식품 제조업,-
57,DA05675D24F694554D7B097C6589CB431F288880,2015,제주,5인 미만,전력,전력,32029,기타 목재가구 제조업,-
58,D411AB3B6B3AF8354BC541E7E15E0C7BC12A8F1F,2015,제주,5인 ~ 9인,전력,전력,10309,기타 과실·채소 가공 및 저장처리업,-
59,F88B30D1D991908B1269DD19943E256BC48D0C36,2015,제주,5인 ~ 9인,경유,경유,18111,경 인쇄업,-
60,D51BEEFE47D76B87AE8804DE10AD2FF6EB9FA0B7,2015,제주,10인 ~ 19인,전력,전력,10798,도시락 및 식사용 조리식품 제조업,-
61,17634EC02FBE38F894DC95ED64F3845B0FDE8280,2015,제주,5인 미만,전력,전력,14130,한복 제조업,-
62,D0E256D70B1F76C8AB81C856CBC634E216CC5B56,2015,제주,5인 ~ 9인,전력,전력,23991,아스콘 제조업,-
63,9377E8444E8CF4E47DAF61A77810A99858058E5C,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
64,0AEC988455386BDA4523236B44DE6E590502063D,2015,제주,5인 미만,등유(구:실내등유),등유(구:실내등유),16221,목재문 및 관련제품 제조업,-
65,B3F2A3D2F86E6DC374ECC4469E936484250B5563,2015,제주,10인 ~ 19인,경유,경유,10309,기타 과실·채소 가공 및 저장처리업,-
66,B05FA175274CC7F7C8226D373D6141E66870564A,2015,제주,5인 미만,전력,전력,07123,모래 및 자갈 채취업,-
67,DFEB33956DCD5ABD8C56F7EF38D8A14F307B0452,2015,제주,5인 ~ 9인,전력,전력,20433,화장품 제조업,-
68,A5F189B392E78233BB5DD8CE709912F2733AA823,2015,제주,10인 ~ 19인,전력,전력,10129,기타 육류 가공 및 저장처리업,-
69,3740C7C578F296F501ADE25A7127AD295447CBF8,2015,제주,5인 ~ 9인,프로판,프로판,28423,전시 및 광고용 조명장치 제조업,-
70,8D460B0967DFC2E4D160CC3A9BE91D9334C11573,2015,제주,20인 ~ 49인,프로판,프로판,10129,기타 육류 가공 및 저장처리업,-
71,1CF3DD9826DD39C19F39116603A11F5620B6112E,2015,제주,5인 미만,경유,경유,10213,수산동물 냉동품 제조업,-
72,AC539A75C168AF43EBE0F9E0CD6A3AA9B64BE59B,2015,제주,5인 미만,전력,전력,29210,농업 및 임업용 기계 제조업,-
73,9AEF4445778646A7D861345459C80BEAE52F7789,2015,제주,5인 미만,전력,전력,25111,"금속 문, 창, 셔터 및 관련제품 제조업",-
74,1449EF561D3EF2B69CB5CD700F89A859BFA5C60A,2015,제주,10인 ~ 19인,전력,전력,29210,농업 및 임업용 기계 제조업,-
75,86E8443D62DCA5D5F30369059BA3B31896228512,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
76,3A641EB359770BAFAB5A9960F4108465ABBCB5F1,2015,제주,5인 미만,전력,전력,15211,구두류 제조업,-
77,23643EA64F38522FE1A99985BDCB3D6AFC3B0929,2015,제주,5인 미만,전력,전력,28423,전시 및 광고용 조명장치 제조업,-
78,1583206F5D1E4B73808660E5DF08F727F77334C0,2015,제주,5인 미만,전력,전력,16212,강화 및 재생 목재 제조업,-
79,10C081681F03B1F2D06592B9543688ACC57CB4AB,2015,제주,5인 미만,전력,전력,14130,한복 제조업,-
80,8E5D58915F5CF5944132DE0484E823752AB37069,2015,제주,5인 미만,전력,전력,20121,산업용 가스 제조업,-
81,49B5D5F01137685D6AC74273889D6D734A4974D7,2015,제주,10인 ~ 19인,등유(구:실내등유),등유(구:실내등유),11111,탁주 및 약주 제조업,-
82,EB8916A60C0E22C5421DDA9E8C67F2FDF2AC2E29,2015,제주,20인 ~ 49인,프로판,프로판,10798,도시락 및 식사용 조리식품 제조업,-
83,171F91E5660A85E0F3A7AD235666389A3076C0CC,2015,제주,20인 ~ 49인,전력,전력,10211,"수산동물 훈제, 조리 및 유사 조제식품 제조업",-
84,94893D174D5EF8A26F4DEAC6F3ED9FA4C17C557E,2015,제주,5인 ~ 9인,전력,전력,10800,동물용 사료 및 조제식품 제조업,-
85,38DCB520BF466ACD61E901E32F22F4F810077560,2015,제주,5인 미만,경유,경유,10800,동물용 사료 및 조제식품 제조업,-
86,250AA565DCFA2396A05B3FD1AECFC7FAD5533040,2015,제주,5인 ~ 9인,전력,전력,14192,"근무복, 작업복 및 유사의복 제조업",-
87,C0DED6AF803B66FB154BC8CA238D25826FD8C0A4,2015,제주,5인 미만,전력,전력,29210,농업 및 임업용 기계 제조업,-
88,C6DBA1D648DE3B7AD7138E484B77A81FFA7A8017,2015,제주,10인 ~ 19인,경유,경유,10711,떡류 제조업,-
89,D1DA82DB911C81A86CEBBDECDACEA7F1A8558F6E,2015,제주,5인 미만,전력,전력,25111,"금속 문, 창, 셔터 및 관련제품 제조업",-
90,D9572D112A5066E6F857B172A93BE40D7289404F,2015,제주,5인 ~ 9인,전력,전력,16221,목재문 및 관련제품 제조업,-
91,EC3356C5C124959B66FED344D5E42A2E4639CBB3,2015,제주,10인 ~ 19인,전력,전력,11201,얼음 제조업,-
92,27DA2085F532F53B18BB3E9902A6F4BEB24E1F27,2015,제주,5인 미만,전력,전력,32029,기타 목재가구 제조업,-
93,DE73917F8725DD4BEC8317720DC4C7C6164F631C,2015,제주,5인 미만,전력,전력,27216,산업처리공정 제어장비 제조업,-
94,2449CD65F515727CD65C56A49029659D58941DEE,2015,제주,5인 미만,전력,전력,16101,일반 제재업,-
95,0E9D3538B3102FF3A24A05D96F75AA0560E0A277,2015,제주,5인 ~ 9인,전력,전력,24191,"도금, 착색 및 기타 표면처리강재 제조업",-
96,8468E0909BB6C516FF35F3BC8AD638E43A6FA603,2015,제주,5인 미만,경유,경유,28423,전시 및 광고용 조명장치 제조업,-
97,1022D50C4D4EBC5E8BE90ABF791E54534950FC62,2015,제주,10인 ~ 19인,전력,전력,32029,기타 목재가구 제조업,-
98,D2F80F1F41F6F536A06E9588D0479B0F8CD12150,2015,제주,10인 ~ 19인,경유,경유,22211,"플라스틱 선, 봉, 관 및 호스 제조업",-
99,00F68963AC69DA3F77B89DF8736B797E010FE8D8,2015,제주,10인 ~ 19인,전력,전력,10129,기타 육류 가공 및 저장처리업,-
100,9377E8444E8CF4E47DAF61A77810A99858058E5C,2015,제주,10인 ~ 19인,경유,경유,23322,레미콘 제조업,-
101,ADBB32DC7B1A74118C86C9E644C8E374ED22DDEC,2015,제주,5인 미만,경유,경유,16221,목재문 및 관련제품 제조업,-
102,41654B2006CD42C5711C97570092C36C12C3C39B,2015,제주,5인 ~ 9인,전력,전력,10129,기타 육류 가공 및 저장처리업,-
103,347696C332BD89EC1E11E59DBE73EBB4FBF75169,2015,제주,20인 ~ 49인,전력,전력,27192,정형외과용 및 신체보정용 기기 제조업,-
104,8790D6BDE76C0DA836F4B51660A03570C6184F92,2015,제주,10인 ~ 19인,전력,전력,10792,차류 가공업,-
105,3FEC6D7EF61909C07D0F50AE337B446F7895F12E,2015,제주,5인 미만,전력,전력,10402,식물성 유지 제조업,-
106,C6DBA1D648DE3B7AD7138E484B77A81FFA7A8017,2015,제주,10인 ~ 19인,전력,전력,10711,떡류 제조업,-
107,7D75C26C44C82A036DF6F16AEA194C8B782C7E43,2015,제주,5인 미만,전력,전력,11119,기타 발효주 제조업,-
108,6BBEDA76153525B8F3102937298EB4BF7D951287,2015,제주,10인 ~ 19인,프로판,프로판,10798,도시락 및 식사용 조리식품 제조업,-
109,A42F0497206ED683DE1387C1A47878171F7197F5,2015,제주,5인 ~ 9인,전력,전력,28122,배전반 및 전기자동제어반 제조업,-
110,04621296C8BC025B05459051B921BE513F0DB6DA,2015,제주,5인 미만,전력,전력,10402,식물성 유지 제조업,-
111,9F42235609E77ED67A971371894849911E41CAE0,2015,제주,5인 미만,전력,전력,10129,기타 육류 가공 및 저장처리업,-
112,A59B276BE7DE75B8581F19D77F39867947F887F7,2015,제주,300인 ~ 499인,도시가스(LPG),도시가스(LPG),11202,생수 생산업,-
113,82FD032BEC9609198FE1A46FBCEF0C53D4C2A192,2015,제주,5인 미만,전력,전력,25932,일반철물 제조업,-
114,B41D3F66137B6A319A03CD5A65076EDD7CADEDBE,2015,제주,10인 ~ 19인,전력,전력,10800,동물용 사료 및 조제식품 제조업,-
115,6E9F0D640D1499D0A9AC21CC1B51909D560640BB,2015,제주,10인 ~ 19인,전력,전력,10121,가금류 가공 및 저장 처리업,-
116,4F196A22ED1B1B1CFF4B0E207EE33309E65707AF,2015,제주,20인 ~ 49인,경유,경유,07123,모래 및 자갈 채취업,-
117,E07C6E24BA0ECF560C63AF99C59E0E6D7C590C2B,2015,제주,10인 ~ 19인,전력,전력,10301,과실 및 채소 절임식품 제조업,-
118,24E406EC674C71B09CA3F93372DF9E344F5C45A0,2015,제주,10인 ~ 19인,전력,전력,10800,동물용 사료 및 조제식품 제조업,-
119,9F3E2BD652674DEE2706028588E9A7BAC630B680,2015,제주,5인 미만,전력,전력,15211,구두류 제조업,-
120,75C8DB7593C4C196D8FA63B26F47BEDF065C0EA7,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
121,1CF3DD9826DD39C19F39116603A11F5620B6112E,2015,제주,5인 미만,전력,전력,10213,수산동물 냉동품 제조업,-
122,94B99C77BE7E5AD5F9BCEF7B1CB32C85D321CE6A,2015,제주,5인 미만,전력,전력,13224,천막 및 기타 캔버스 제품 제조업,-
123,F02AA9E1405623FA85C6458CE95310A3810BB1E0,2015,제주,5인 미만,전력,전력,33303,낚시 및 수렵용구 제조업,-
124,AEE6AFECDDFD00C6725B7422A7C41287392B63E7,2015,제주,10인 ~ 19인,전력,전력,28111,전동기 및 발전기 제조업,-
125,13C4A40943DF219FA64B9E52B1C4721910A4027F,2015,제주,5인 ~ 9인,전력,전력,32029,기타 목재가구 제조업,-
126,4392E6A32963BA5B24FBA5F50B90F8C5FBCB14F1,2015,제주,5인 ~ 9인,전력,전력,33910,간판 및 광고물 제조업,-
127,A0751424F87411E9064A752581CEAE419B140C97,2015,제주,10인 ~ 19인,전력,전력,10129,기타 육류 가공 및 저장처리업,-
128,6F4BD5FB8E9E82C32ED5E39098B03D52D0DEA540,2015,제주,5인 미만,경유,경유,13999,그외 기타 분류안된 섬유제품 제조업,-
129,121C21440808FB05351A91FFED7D48E6031CCBF5,2015,제주,5인 ~ 9인,휘발유,휘발유,27192,정형외과용 및 신체보정용 기기 제조업,-
130,C6DBA1D648DE3B7AD7138E484B77A81FFA7A8017,2015,제주,10인 ~ 19인,등유(구:실내등유),등유(구:실내등유),10711,떡류 제조업,-
131,2B20FE275F168054427FCE1AAC7F8AE8469544C6,2015,제주,5인 미만,등유(구:실내등유),등유(구:실내등유),27192,정형외과용 및 신체보정용 기기 제조업,-
132,DE73917F8725DD4BEC8317720DC4C7C6164F631C,2015,제주,5인 미만,경유,경유,27216,산업처리공정 제어장비 제조업,-
133,56DAECC7FA2F0D94F3C0AB5EA5CC8B7A41406EFD,2015,제주,5인 미만,전력,전력,10612,곡물 제분업,-
134,3740C7C578F296F501ADE25A7127AD295447CBF8,2015,제주,5인 ~ 9인,전력,전력,28423,전시 및 광고용 조명장치 제조업,-
135,8C87445ED89B0ADA35BA0CA84D8722C99BA4A9ED,2015,제주,5인 ~ 9인,경유,경유,22223,플라스틱 창호 제조업,-
136,A81D8E6AF99088661977C14AA9E58F91A7690B79,2015,제주,5인 ~ 9인,도시가스(LPG),도시가스(LPG),13229,기타 직물제품 제조업,-
137,9FBD542FBBEFA103823F7CF68B9615B1A4AA2423,2015,제주,5인 ~ 9인,경유,경유,28122,배전반 및 전기자동제어반 제조업,-
138,03F713CCF7778E0893FD630EE57E04A45366B652,2015,제주,20인 ~ 49인,전력,전력,17210,골판지 및 골판지상자 제조업,-
139,B38906BE0271259618C9F252653F7B2771236C59,2015,제주,5인 미만,도시가스(LPG),도시가스(LPG),14130,한복 제조업,-
140,3DD14987B3BBE9C59DAAA9F96C1D381AEF4C8E32,2015,제주,20인 ~ 49인,전력,전력,23322,레미콘 제조업,-
141,9FBD542FBBEFA103823F7CF68B9615B1A4AA2423,2015,제주,5인 ~ 9인,전력,전력,28122,배전반 및 전기자동제어반 제조업,-
142,DA09C5A32EBD7F89C7AF03AB4CF8EF1AE887B897,2015,제주,10인 ~ 19인,전력,전력,20433,화장품 제조업,-
143,D5082BE177CA2FAA047679B44CCF52622B75778F,2015,제주,5인 ~ 9인,도시가스(LPG),도시가스(LPG),27192,정형외과용 및 신체보정용 기기 제조업,-
144,1263A4CAE47C7850E81A9BAFB76CB7D4614D7E84,2015,제주,5인 ~ 9인,경유,경유,11201,얼음 제조업,-
145,7E6A73AB35A381BD460E3466CDBA574267103926,2015,제주,20인 ~ 49인,전력,전력,23919,기타 석제품 제조업,-
146,EE04E525AEBD8B799A06ABDCD8D701AD5FA5F3B8,2015,제주,5인 미만,전력,전력,27192,정형외과용 및 신체보정용 기기 제조업,-
147,818E8FF222130BA5F0DD517BA6FBF0BCE05C6E8D,2015,제주,5인 미만,경유,경유,14130,한복 제조업,-
148,6008A0A05EB4F8EC6B5478494951FA8673BDC9C6,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
149,5497187A434C509E33C41038048F577FA7BCE999,2015,제주,10인 ~ 19인,경유,경유,10129,기타 육류 가공 및 저장처리업,-
150,510A13741EBE8771ACC4553BEFDAFD4F90FF5F91,2015,제주,10인 ~ 19인,경유,경유,28122,배전반 및 전기자동제어반 제조업,-
151,2BA00502476363AE6946FE0DFB006783A5544CA2,2015,제주,10인 ~ 19인,전력,전력,20112,천연수지 및 나무화학물질 제조업,-
152,A9877749D63E85150E8489601D21E570ACC3F8CA,2015,제주,5인 미만,전력,전력,11201,얼음 제조업,-
153,D2BADD9F819A39D3DA175E873DDB2153876C35B7,2015,제주,50인 ~ 99인,전력,전력,11202,생수 생산업,-
154,45D992ACF78DD914928933A29E0AB0A04538506A,2015,제주,5인 ~ 9인,전력,전력,29210,농업 및 임업용 기계 제조업,-
155,5FBA2EF76E51F764D44620463ECD53C2AAD53486,2015,제주,10인 ~ 19인,프로판,프로판,11209,기타 비알콜음료 제조업,-
156,EF6EE95C331438344B11781F1E656652A3595FFD,2015,제주,20인 ~ 49인,등유(구:실내등유),등유(구:실내등유),10309,기타 과실·채소 가공 및 저장처리업,-
157,FA4BD2068C9316D087F7D0D30A642623C5576021,2015,제주,5인 미만,경유,경유,29171,산업용 냉장 및 냉동 장비 제조업,-
158,EF6EE95C331438344B11781F1E656652A3595FFD,2015,제주,20인 ~ 49인,경유,경유,10309,기타 과실·채소 가공 및 저장처리업,-
159,B794F770F8895DA0B86903843775F22F5A81DCB8,2015,제주,5인 ~ 9인,전력,전력,28122,배전반 및 전기자동제어반 제조업,-
160,13DF909F5719E251325E2DC14663C714E47917AA,2015,제주,5인 미만,경유,경유,22223,플라스틱 창호 제조업,-
161,18C8934665542186B204F23EF567E2E99B9F0B4C,2015,제주,10인 ~ 19인,전력,전력,23122,판유리 가공품 제조업,-
162,818E8FF222130BA5F0DD517BA6FBF0BCE05C6E8D,2015,제주,5인 미만,전력,전력,14130,한복 제조업,-
