,사업장,연도,광역지역,종사자규모,에너지원,에너지구분,표준산업코드,표준산업코드명,소비(배출)량
482,D411AB3B6B3AF8354BC541E7E15E0C7BC12A8F1F,2015,제주,5인 ~ 9인,도시가스(LPG),도시가스(LPG),10309,기타 과실·채소 가공 및 저장처리업,-
483,5B307BF62DB0A8A5417BF98910FD41A306438819,2015,제주,10인 ~ 19인,경유,경유,23211,가정용 및 장식용 도자기 제조업,-
484,2565053F69C2087F1085D8C6A736626009A26601,2015,제주,5인 ~ 9인,전력,전력,22223,플라스틱 창호 제조업,-
485,A3FBCE9F97A09445658A3B9BE172F46F85430065,2015,제주,5인 미만,전력,전력,23325,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",-
486,CDE5FAE17407C24155F7C92DD4528DCE59FA7A94,2015,제주,20인 ~ 49인,전력,전력,17210,골판지 및 골판지상자 제조업,-
487,49B5D5F01137685D6AC74273889D6D734A4974D7,2015,제주,10인 ~ 19인,전력,전력,11111,탁주 및 약주 제조업,-
488,8D9EB25362C40B05B410D737F807E25ED4ED8CFB,2015,제주,10인 ~ 19인,전력,전력,23325,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",-
489,0E4E8E82E8147929C240EBAA0A58C91F8FC17F17,2015,제주,5인 미만,도시가스(LPG),도시가스(LPG),10129,기타 육류 가공 및 저장처리업,-
490,9B9ED5B895952AB7A10FD8BAC5EA0B3F1AA9E3BB,2015,제주,20인 ~ 49인,전력,전력,10713,코코아 제품 및 과자류 제조업,-
491,06B525D0884366CB7000A59FAB1144697288758F,2015,제주,5인 미만,도시가스(LNG),도시가스(LNG),32021,주방용 및 음식점용 목재가구 제조업,-
492,0C8995855D1C7D37352D9132885FC766F3E36675,2015,제주,20인 ~ 49인,전력,전력,20209,기타 비료 및 질소화합물 제조업,-
493,8DBDE875C83999CC566BB2D3074FB90FE9AA7B98,2015,제주,5인 미만,전력,전력,15211,구두류 제조업,-
494,D568F758CC4DFC204A8BC2BD428ECBB8D818EAB8,2015,제주,5인 미만,전력,전력,10402,식물성 유지 제조업,-
495,0B9305D05EE0D8D174B438ED0FE6201612B46D16,2015,제주,5인 미만,경유,경유,10620,전분제품 및 당류 제조업,-
496,54E624857EAE467EFA7D5D791DD16F90E56848B6,2015,제주,10인 ~ 19인,전력,전력,10712,빵류 제조업,-
497,608F31FB6E8D68DE45F45BC54BD9C455B25989A3,2015,제주,20인 ~ 49인,전력,전력,23911,건설용 석제품 제조업,-
498,0C299BB5A82161D9630FAFCE66FC8745B38549E3,2015,제주,10인 ~ 19인,경유,경유,10212,수산동물 건조 및 염장품 제조업,-
499,8C87445ED89B0ADA35BA0CA84D8722C99BA4A9ED,2015,제주,5인 ~ 9인,전력,전력,22223,플라스틱 창호 제조업,-
500,5FE5EB916FA07A6AC1984892945DFD3EDE6F182A,2015,제주,5인 ~ 9인,전력,전력,27192,정형외과용 및 신체보정용 기기 제조업,-
501,72DA7BD535FE81A0D9D3FE8C044E3C21E9094BDA,2015,제주,5인 ~ 9인,경유,경유,19229,기타 석유정제물 재처리업,-
502,AF3C3B243F87928AAA8B5CEB1C5C75AE6E206451,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
503,B05FA175274CC7F7C8226D373D6141E66870564A,2015,제주,5인 미만,등유(구:실내등유),등유(구:실내등유),07123,모래 및 자갈 채취업,-
504,85301E6E423CF70708B660829E323D1728E483C3,2015,제주,5인 미만,등유(구:실내등유),등유(구:실내등유),16101,일반 제재업,-
505,B9ED3464C65061A21AB2335EF2683FC897DDD918,2015,제주,10인 ~ 19인,경유,경유,10401,동물성 유지 제조업,-
506,2648C13F02197D91CBF43699833AC762825F4F75,2015,제주,10인 ~ 19인,전력,전력,10712,빵류 제조업,-
507,7C5F311827D40CFFD71B35EC74D5D41E8541BD93,2015,제주,20인 ~ 49인,전력,전력,10121,가금류 가공 및 저장 처리업,-
508,FF061C7F237305F29B6B1ECD248533E0323E4686,2015,제주,5인 ~ 9인,경유,경유,10611,곡물 도정업,-
509,B794F770F8895DA0B86903843775F22F5A81DCB8,2015,제주,5인 ~ 9인,도시가스(LNG),도시가스(LNG),28122,배전반 및 전기자동제어반 제조업,-
510,B50F963B2A1F99F9CC5F305C5237085252812250,2015,제주,5인 미만,전력,전력,20129,기타 기초무기화학물질 제조업,-
511,54A82A7C8F326C23DA625A1BEECD2459F3209238,2015,제주,20인 ~ 49인,경유,경유,10129,기타 육류 가공 및 저장처리업,-
512,EEC7690B45E221EBEF812EB65C37673513417B94,2015,제주,10인 ~ 19인,전력,전력,10800,동물용 사료 및 조제식품 제조업,-
513,021B501803C93915B2D6C58FFE2B30A7AAD7D559,2015,제주,10인 ~ 19인,경유,경유,29210,농업 및 임업용 기계 제조업,-
514,48EAF78B1171753B74AF69BF82F4F650ADCD1083,2015,제주,5인 미만,전력,전력,25932,일반철물 제조업,-
515,0B9305D05EE0D8D174B438ED0FE6201612B46D16,2015,제주,5인 미만,전력,전력,10620,전분제품 및 당류 제조업,-
516,A9877749D63E85150E8489601D21E570ACC3F8CA,2015,제주,5인 미만,경유,경유,11201,얼음 제조업,-
517,410B74B0EB163E837856486E518BC7708107BD50,2015,제주,5인 미만,경유,경유,24199,그외 기타 1차 철강 제조업,-
518,0AEC988455386BDA4523236B44DE6E590502063D,2015,제주,5인 미만,도시가스(LNG),도시가스(LNG),16221,목재문 및 관련제품 제조업,-
519,EF3D5F47FD2ABD81800113397D4FB5E0351A49FE,2015,제주,20인 ~ 49인,경유,경유,25113,금속 조립구조재 제조업,-
520,0874AAAF68E36297EA98E3F98EF28ADCFAC6CB8C,2015,제주,5인 미만,경유,경유,23122,판유리 가공품 제조업,-
521,E73040ADC53385C60DDA861695977C01EF10BE22,2015,제주,5인 ~ 9인,전력,전력,07122,건설용 쇄석 생산업,-
522,0DC52D504C1DC25BAEC0432379768D9222F7DEF0,2015,제주,20인 ~ 49인,도시가스(LNG),도시가스(LNG),10795,인삼식품 제조업,-
523,0D632F80629784EEC23B7F8909F59CE0329BA67D,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
524,294D90F71D269061AF1CC24AC6F21FE674E90969,2015,제주,10인 ~ 19인,전력,전력,22199,그외 기타 고무제품 제조업,-
525,601ECDF46121220B1D0C603374F769310E954ED6,2015,제주,5인 미만,전력,전력,25999,그외 기타 분류안된 금속가공제품 제조업,-
526,C49BA2DE673189B3BCA97B7506262B64C24DB214,2015,제주,5인 ~ 9인,전력,전력,23122,판유리 가공품 제조업,-
527,18C5A38E9184C6172040038ABD9B9D4FB2FB7D51,2015,제주,5인 미만,전력,전력,10620,전분제품 및 당류 제조업,-
528,67A7B8A9D86CCBA0E933390F4C3028DCC9D81548,2015,제주,5인 ~ 9인,전력,전력,23122,판유리 가공품 제조업,-
529,6EC1F13548497EBEF5A98A8B35A304CEBF890078,2015,제주,50인 ~ 99인,전력,전력,17901,문구용 종이제품 제조업,-
530,BD867F1BD2CDF27DF4F7CCF79E27FC57F733A87E,2015,제주,50인 ~ 99인,경유,경유,10110,도축업,-
531,75EF5164D427E64DB7890D3EDF33955D5D6E81C3,2015,제주,5인 ~ 9인,전력,전력,22299,그외 기타 플라스틱 제품 제조업,-
532,1CF3DD9826DD39C19F39116603A11F5620B6112E,2015,제주,5인 미만,프로판,프로판,10213,수산동물 냉동품 제조업,-
533,E1F2FC9862C6B7C019EB8DA0DFE699F5B5E2E22C,2015,제주,10인 ~ 19인,전력,전력,22223,플라스틱 창호 제조업,-
534,3CC6CFBC0D02BF749D3034E72070AF78DE129D54,2015,제주,5인 ~ 9인,경유,경유,28122,배전반 및 전기자동제어반 제조업,-
535,E8B6E805D4BFB0B35B8801E12626ECA01D8EE960,2015,제주,5인 ~ 9인,전력,전력,28111,전동기 및 발전기 제조업,-
536,4797DD6C59B925508DBD2756BBE151F1A6AEB3CD,2015,제주,20인 ~ 49인,등유(구:실내등유),등유(구:실내등유),10792,차류 가공업,-
537,E28ABE6AB7DE0382102AE8F87CE7BB18C03488E7,2015,제주,20인 ~ 49인,프로판,프로판,10792,차류 가공업,-
538,D91AC092B78CA51C95874D8450A2E56A32E4B791,2015,제주,10인 ~ 19인,도시가스(LPG),도시가스(LPG),16103,"목재 보존, 방부처리, 도장 및 유사 처리업",-
539,51FBB048882A9867F530A71EA44BD53669CF93DA,2015,제주,20인 ~ 49인,경유,경유,10129,기타 육류 가공 및 저장처리업,-
540,4392E6A32963BA5B24FBA5F50B90F8C5FBCB14F1,2015,제주,5인 ~ 9인,경유,경유,33910,간판 및 광고물 제조업,-
541,791CD58634EEABDC2D52ED47F20E9C0840A43091,2015,제주,10인 ~ 19인,경유,경유,23325,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",-
542,F1F3327F4EF02A18B71C3E51C54F8586C7A3D148,2015,제주,10인 ~ 19인,경유,경유,20433,화장품 제조업,-
543,A41284AC450B68F19F73A872C3A1B5A9A89F2F9E,2015,제주,5인 미만,전력,전력,18111,경 인쇄업,-
544,481AE9EA94657B13CA3DA6A847FFEE4035155F11,2015,제주,5인 미만,전력,전력,28423,전시 및 광고용 조명장치 제조업,-
545,C49BA2DE673189B3BCA97B7506262B64C24DB214,2015,제주,5인 ~ 9인,경유,경유,23122,판유리 가공품 제조업,-
546,2C3E2B671B2FF0C9A64A45E6F941C14FAE503ADF,2015,제주,10인 ~ 19인,전력,전력,10212,수산동물 건조 및 염장품 제조업,-
547,EDE85B507ED380C5D4361CC12119046ECA7108EE,2015,제주,20인 ~ 49인,전력,전력,10796,건강보조용 액화식품 제조업,-
548,D7240395508454A9650B0FDE332948CD67B0F3DF,2015,제주,20인 ~ 49인,전력,전력,10800,동물용 사료 및 조제식품 제조업,-
549,753D9A3AFEBFC32C59CCF036EC58C96700E5EA66,2015,제주,10인 ~ 19인,전력,전력,22223,플라스틱 창호 제조업,-
550,AD9D42ECED6F6CE0A398F9EF663003A912DC5B21,2015,제주,5인 미만,경유,경유,23211,가정용 및 장식용 도자기 제조업,-
551,E98A432DC9B62E8BF46276F34B7D295B186ED0A0,2015,제주,20인 ~ 49인,전력,전력,29175,액체 여과기 제조업,-
552,AC0AA06B791BA6C1F7E59CE00F117197B8F3F9F8,2015,제주,10인 ~ 19인,전력,전력,10129,기타 육류 가공 및 저장처리업,-
553,B9ED3464C65061A21AB2335EF2683FC897DDD918,2015,제주,10인 ~ 19인,전력,전력,10401,동물성 유지 제조업,-
554,D21F8E3BB4C38D02C047ED8EE1FCFE11E5C5EBDE,2015,제주,5인 미만,전력,전력,22232,포장용 플라스틱 성형용기 제조업,-
555,38D87B25B79C7C2B5083DC2D97702D031055D63F,2015,제주,5인 ~ 9인,전력,전력,10501,액상시유 및 기타 낙농제품 제조업,-
556,1ACF137E1FC9502F5C7F2EA791A371BC4290F7D5,2015,제주,10인 ~ 19인,경유,경유,23122,판유리 가공품 제조업,-
557,6110C579CE1FE3903AB52AAF0D7358F961E242AE,2015,제주,20인 ~ 49인,전력,전력,07123,모래 및 자갈 채취업,-
558,10C081681F03B1F2D06592B9543688ACC57CB4AB,2015,제주,5인 미만,도시가스(LNG),도시가스(LNG),14130,한복 제조업,-
559,28F91EA5912965E9099F40198C624A164A5FE758,2015,제주,5인 미만,전력,전력,10309,기타 과실·채소 가공 및 저장처리업,-
560,6B776108A779365162D30118E9CCEFD28B4FD56A,2015,제주,5인 ~ 9인,전력,전력,16101,일반 제재업,-
561,77BAF3C3E38407C2376D75B6D2F79B1CEB51A0F8,2015,제주,10인 ~ 19인,전력,전력,10742,천연 및 혼합조제 조미료 제조업,-
562,4F196A22ED1B1B1CFF4B0E207EE33309E65707AF,2015,제주,20인 ~ 49인,전력,전력,07123,모래 및 자갈 채취업,-
563,26D983799F043DBBFC25BD95C312E51987FD6A17,2015,제주,50인 ~ 99인,경유,경유,11122,소주 제조업,-
564,8E68B7CC166D226484CC87FBFFA626AD7FDAA33E,2015,제주,10인 ~ 19인,전력,전력,10129,기타 육류 가공 및 저장처리업,-
565,4EB22935DDFE7CADB999AF7FC0FD0DA30BDD93C3,2015,제주,5인 ~ 9인,전력,전력,10309,기타 과실·채소 가공 및 저장처리업,-
566,29DC61F9A6C96233B71883A955DB1B7CB67A70E9,2015,제주,5인 미만,경유,경유,30201,차체 및 특장차 제조업,-
567,3E178CF2FBBDE96549A1738DB0201EEB80D882BC,2015,제주,5인 ~ 9인,전력,전력,10110,도축업,-
568,F85B876590988D975EC187162250E913D6A9A6B4,2015,제주,10인 ~ 19인,전력,전력,23322,레미콘 제조업,-
569,BB15E8635F79BA3E6289FFE16327AEB671557B7E,2015,제주,10인 ~ 19인,전력,전력,18121,제판 및 조판업,-
570,0E75BF336588D000441A94D278717F8B0A123AA0,2015,제주,10인 ~ 19인,전력,전력,22212,"플라스틱 필름, 시트 및 판 제조업",-
571,A6BD44BD75C83A5179A95B6FF9F5515029189089,2015,제주,20인 ~ 49인,전력,전력,10794,두부 및 유사식품 제조업,-
572,ADBB32DC7B1A74118C86C9E644C8E374ED22DDEC,2015,제주,5인 미만,전력,전력,16221,목재문 및 관련제품 제조업,-
573,3E1EE8C438B760D9ECA90DBA2790D44CD968787B,2015,제주,10인 ~ 19인,등유(구:실내등유),등유(구:실내등유),22223,플라스틱 창호 제조업,-
574,1449EF561D3EF2B69CB5CD700F89A859BFA5C60A,2015,제주,10인 ~ 19인,경유,경유,29210,농업 및 임업용 기계 제조업,-
575,17198AF2C3BA88952865E7543E16EC4158B83575,2015,제주,10인 ~ 19인,전력,전력,10212,수산동물 건조 및 염장품 제조업,-
576,121C21440808FB05351A91FFED7D48E6031CCBF5,2015,제주,5인 ~ 9인,전력,전력,27192,정형외과용 및 신체보정용 기기 제조업,-
577,D57B6FCA2D94428C642B93348227B36FB778557D,2015,제주,5인 미만,전력,전력,10212,수산동물 건조 및 염장품 제조업,-
578,A59B276BE7DE75B8581F19D77F39867947F887F7,2015,제주,300인 ~ 499인,전력,전력,11202,생수 생산업,환산자료없음
579,76C92D296069ED5508BB17691EC44F8F8A64DDA5,2015,제주,20인 ~ 49인,전력,전력,17123,크라프트지 및 상자용 판지 제조업,환산자료없음
580,3330ACA5A25F2D124FA01D1E880C5D4485213180,2015,제주,20인 ~ 49인,전력,전력,10800,동물용 사료 및 조제식품 제조업,환산자료없음
581,EF6EE95C331438344B11781F1E656652A3595FFD,2015,제주,20인 ~ 49인,전력,전력,10309,기타 과실·채소 가공 및 저장처리업,환산자료없음
582,6E7A843E2FDF6F925AD34B561CED872AFD13F307,2015,제주,5인 ~ 9인,전력,전력,07122,건설용 쇄석 생산업,환산자료없음
583,4E8F5EDA1A49FDF96C64C5978D909FE1923378BE,2015,제주,20인 ~ 49인,전력,전력,23991,아스콘 제조업,환산자료없음
584,AB2D0CD19D80BE3EA22B1C40615626DF6442060C,2015,제주,50인 ~ 99인,전력,전력,10121,가금류 가공 및 저장 처리업,환산자료없음
585,006249806E1E778E81D7F2FF7C864772680F310B,2015,제주,20인 ~ 49인,전력,전력,10309,기타 과실·채소 가공 및 저장처리업,환산자료없음
586,1F3FBBE66F2D693FD13BD6BC229AADDE7BE588D1,2015,제주,20인 ~ 49인,전력,전력,22250,플라스틱 발포 성형제품 제조업,환산자료없음
587,12FD4EF13DC7201FA0529E907B6F408C2929949A,2015,제주,20인 ~ 49인,전력,전력,23326,콘크리트관 및 기타 구조용 콘크리트제품 제조업,환산자료없음
588,E9C224C0D5598E67546329661AA3803C7BC7FE40,2015,제주,20인 ~ 49인,전력,전력,23326,콘크리트관 및 기타 구조용 콘크리트제품 제조업,환산자료없음
589,097A0392F7FF3528613EF138793D7327CFFCFD91,2015,제주,10인 ~ 19인,전력,전력,23993,비금속광물 분쇄물 생산업,환산자료없음
590,24B78C80B28D89A18B6332911D8B0D8AC3CC5BA8,2015,제주,20인 ~ 49인,전력,전력,10501,액상시유 및 기타 낙농제품 제조업,환산자료없음
591,8B16EAD3914FF9ED4A375674FA4C32DB4887362D,2015,제주,10인 ~ 19인,전력,전력,11201,얼음 제조업,환산자료없음
592,B5DE3D3AC3986C341FB547FC1D5B66FCD4C882F8,2015,제주,20인 ~ 49인,전력,전력,10501,액상시유 및 기타 낙농제품 제조업,환산자료없음
593,9CB38A3ACE98D19FD228AB3DA8476470EE0BAA6B,2015,제주,50인 ~ 99인,전력,전력,21210,완제 의약품 제조업,환산자료없음
594,ED84E12899868AB7F73892076F7D6EE1C686D8B0,2015,제주,20인 ~ 49인,전력,전력,10212,수산동물 건조 및 염장품 제조업,환산자료없음
595,52B9EE29A1F838AC7EA6F332A90C692B76BF984F,2015,제주,20인 ~ 49인,전력,전력,07122,건설용 쇄석 생산업,환산자료없음
596,7DA9F3E69501FAAFB63D6BF1509E1F3BE332CB5E,2015,제주,20인 ~ 49인,전력,전력,22250,플라스틱 발포 성형제품 제조업,환산자료없음
597,632291767E07FF66C08636169287463262B5C6AF,2015,제주,20인 ~ 49인,전력,전력,20202,복합비료 제조업,환산자료없음
598,6E732EC8B28396765946639DC02D5F7E9738E74F,2015,제주,20인 ~ 49인,전력,전력,10309,기타 과실·채소 가공 및 저장처리업,환산자료없음
599,B3F2A3D2F86E6DC374ECC4469E936484250B5563,2015,제주,10인 ~ 19인,전력,전력,10309,기타 과실·채소 가공 및 저장처리업,환산자료없음
600,D2F80F1F41F6F536A06E9588D0479B0F8CD12150,2015,제주,10인 ~ 19인,전력,전력,22211,"플라스틱 선, 봉, 관 및 호스 제조업",환산자료없음
601,BD867F1BD2CDF27DF4F7CCF79E27FC57F733A87E,2015,제주,50인 ~ 99인,전력,전력,10110,도축업,환산자료없음
602,E1CB012224D3B56085CF04CD9AEBC2978BB4E7BE,2015,제주,20인 ~ 49인,전력,전력,20209,기타 비료 및 질소화합물 제조업,환산자료없음
603,1D2809B488E8692B563BA2B150140A6CCD1F0D37,2015,제주,10인 ~ 19인,전력,전력,07122,건설용 쇄석 생산업,환산자료없음
604,3EF4E809FB22FA105B7EB7F47FEF6429DF032EBE,2015,제주,5인 ~ 9인,전력,전력,07122,건설용 쇄석 생산업,환산자료없음
605,F6FC47500BB0D6EBCF78DF66AE524766F849E5F8,2015,제주,50인 ~ 99인,전력,전력,10713,코코아 제품 및 과자류 제조업,환산자료없음
606,42A8ACCA9B441CA3B588FF045970A281539D1F38,2015,제주,10인 ~ 19인,전력,전력,10800,동물용 사료 및 조제식품 제조업,환산자료없음
607,40D6369501C1125BD9CFE4526C0C280D190F9D14,2015,제주,20인 ~ 49인,전력,전력,17210,골판지 및 골판지상자 제조업,환산자료없음
608,2C2972238C2C1FDD94AE48F4EA1BDBA2A65220AF,2015,제주,20인 ~ 49인,전력,전력,10800,동물용 사료 및 조제식품 제조업,환산자료없음
609,76C92D296069ED5508BB17691EC44F8F8A64DDA5,2015,제주,20인 ~ 49인,열에너지,열에너지,17123,크라프트지 및 상자용 판지 제조업,환산자료없음
610,24B78C80B28D89A18B6332911D8B0D8AC3CC5BA8,2015,제주,20인 ~ 49인,도시가스(LPG),가스류,10501,액상시유 및 기타 낙농제품 제조업,환산자료없음
611,C2AC9AF082B77B087787D8584D4A2B574E7DDEF1,2015,제주,10인 ~ 19인,도시가스(LPG),가스류,10794,두부 및 유사식품 제조업,환산자료없음
612,4E8F5EDA1A49FDF96C64C5978D909FE1923378BE,2015,제주,20인 ~ 49인,B-C유(중질중유),석유류,23991,아스콘 제조업,환산자료없음
613,6E732EC8B28396765946639DC02D5F7E9738E74F,2015,제주,20인 ~ 49인,B-C유(중질중유),석유류,10309,기타 과실·채소 가공 및 저장처리업,환산자료없음
614,D2BADD9F819A39D3DA175E873DDB2153876C35B7,2015,제주,50인 ~ 99인,B-C유(중질중유),석유류,11202,생수 생산업,환산자료없음
615,4F196A22ED1B1B1CFF4B0E207EE33309E65707AF,2015,제주,20인 ~ 49인,B-C유(중질중유),석유류,07123,모래 및 자갈 채취업,환산자료없음
616,1F3FBBE66F2D693FD13BD6BC229AADDE7BE588D1,2015,제주,20인 ~ 49인,B-C유(중질중유),석유류,22250,플라스틱 발포 성형제품 제조업,환산자료없음
617,7DA9F3E69501FAAFB63D6BF1509E1F3BE332CB5E,2015,제주,20인 ~ 49인,B-B유(중유),석유류,22250,플라스틱 발포 성형제품 제조업,환산자료없음
618,A59B276BE7DE75B8581F19D77F39867947F887F7,2015,제주,300인 ~ 499인,B-B유(중유),석유류,11202,생수 생산업,환산자료없음
619,11BB90E4C7611F1A4A8AEFAF99777702810EA2B4,2015,제주,10인 ~ 19인,B-A유(경질중유),석유류,17210,골판지 및 골판지상자 제조업,환산자료없음
620,6110C579CE1FE3903AB52AAF0D7358F961E242AE,2015,제주,20인 ~ 49인,B-A유(경질중유),석유류,07123,모래 및 자갈 채취업,환산자료없음
621,E9C224C0D5598E67546329661AA3803C7BC7FE40,2015,제주,20인 ~ 49인,B-A유(경질중유),석유류,23326,콘크리트관 및 기타 구조용 콘크리트제품 제조업,환산자료없음
622,8C1089C4009504BE265D35450931E6C43B28E980,2015,제주,10인 ~ 19인,B-A유(경질중유),석유류,07123,모래 및 자갈 채취업,환산자료없음
623,B5DE3D3AC3986C341FB547FC1D5B66FCD4C882F8,2015,제주,20인 ~ 49인,B-A유(경질중유),석유류,10501,액상시유 및 기타 낙농제품 제조업,환산자료없음
624,70DC9E9B17FAB8A621201B184703EEC6D8C54247,2015,제주,5인 ~ 9인,경유,석유류,07122,건설용 쇄석 생산업,환산자료없음
625,52B9EE29A1F838AC7EA6F332A90C692B76BF984F,2015,제주,20인 ~ 49인,경유,석유류,07122,건설용 쇄석 생산업,환산자료없음
626,6110C579CE1FE3903AB52AAF0D7358F961E242AE,2015,제주,20인 ~ 49인,경유,석유류,07123,모래 및 자갈 채취업,환산자료없음
627,F85B876590988D975EC187162250E913D6A9A6B4,2015,제주,10인 ~ 19인,경유,석유류,23322,레미콘 제조업,환산자료없음
628,3EF4E809FB22FA105B7EB7F47FEF6429DF032EBE,2015,제주,5인 ~ 9인,경유,석유류,07122,건설용 쇄석 생산업,환산자료없음
629,8C1089C4009504BE265D35450931E6C43B28E980,2015,제주,10인 ~ 19인,경유,석유류,07123,모래 및 자갈 채취업,환산자료없음
630,6B85E9E1365FCB1811DD9B064B69E6ACB86EBFF3,2015,제주,10인 ~ 19인,경유,석유류,23991,아스콘 제조업,환산자료없음
631,51BDADF168B582626FEE99041FAC85A9246852E5,2015,제주,10인 ~ 19인,경유,석유류,07122,건설용 쇄석 생산업,환산자료없음
632,3DD14987B3BBE9C59DAAA9F96C1D381AEF4C8E32,2015,제주,20인 ~ 49인,경유,석유류,23322,레미콘 제조업,환산자료없음
633,4E8F5EDA1A49FDF96C64C5978D909FE1923378BE,2015,제주,20인 ~ 49인,경유,석유류,23991,아스콘 제조업,환산자료없음
634,6CF0BD078A5BA5BB11206B9E7A704FAC7346A9E0,2015,제주,10인 ~ 19인,경유,석유류,23322,레미콘 제조업,환산자료없음
635,12FD4EF13DC7201FA0529E907B6F408C2929949A,2015,제주,20인 ~ 49인,경유,석유류,23326,콘크리트관 및 기타 구조용 콘크리트제품 제조업,환산자료없음
636,E73040ADC53385C60DDA861695977C01EF10BE22,2015,제주,5인 ~ 9인,경유,석유류,07122,건설용 쇄석 생산업,환산자료없음
637,E1CB012224D3B56085CF04CD9AEBC2978BB4E7BE,2015,제주,20인 ~ 49인,경유,석유류,20209,기타 비료 및 질소화합물 제조업,환산자료없음
638,42A8ACCA9B441CA3B588FF045970A281539D1F38,2015,제주,10인 ~ 19인,등유(구:실내등유),석유류,10800,동물용 사료 및 조제식품 제조업,환산자료없음
